GEOID,B13016_001E,B13016_002E,B13016_003E,B13016_004E,B13016_005E,B13016_006E,B13016_007E,B13016_008E,B13016_009E,B13016_010E,B13016_011E,B13016_012E,B13016_013E,B13016_014E,B13016_015E,B13016_016E,B13016_017E
37021002603,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,93.0,85.0,65.0,109.0,94.0,41.0,202.0
37021002604,1188.0,73.0,0.0,0.0,0.0,45.0,28.0,0.0,0.0,1115.0,133.0,60.0,400.0,138.0,142.0,111.0,131.0
37021002606,1730.0,40.0,0.0,33.0,7.0,0.0,0.0,0.0,0.0,1690.0,68.0,107.0,81.0,191.0,291.0,837.0,115.0
37021002607,787.0,39.0,0.0,23.0,0.0,7.0,9.0,0.0,0.0,748.0,59.0,102.0,104.0,151.0,90.0,142.0,100.0
37021002608,1131.0,35.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,1096.0,45.0,146.0,304.0,240.0,162.0,69.0,130.0
37021002609,617.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,547.0,202.0,0.0,89.0,79.0,0.0,133.0,44.0
37021002701,692.0,51.0,0.0,0.0,13.0,28.0,0.0,10.0,0.0,641.0,17.0,114.0,123.0,160.0,79.0,54.0,94.0
37021002702,1003.0,55.0,0.0,0.0,33.0,0.0,12.0,10.0,0.0,948.0,82.0,73.0,80.0,119.0,152.0,134.0,308.0
37021002704,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,101.0,76.0,153.0,165.0,150.0,225.0,156.0
37021002705,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,21.0,0.0,0.0,81.0,39.0,36.0
37021002803,1193.0,108.0,87.0,0.0,5.0,0.0,0.0,16.0,0.0,1085.0,120.0,18.0,314.0,184.0,118.0,115.0,216.0
37021002804,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,188.0,352.0,28.0,115.0,197.0,175.0,238.0
37021002900,812.0,22.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,790.0,155.0,55.0,77.0,82.0,113.0,165.0,143.0
37021003002,1771.0,60.0,17.0,0.0,0.0,17.0,17.0,9.0,0.0,1711.0,257.0,167.0,300.0,245.0,155.0,448.0,139.0
37021003003,1123.0,44.0,0.0,0.0,27.0,17.0,0.0,0.0,0.0,1079.0,158.0,78.0,89.0,90.0,160.0,232.0,272.0
37021003004,768.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,707.0,166.0,102.0,53.0,50.0,155.0,109.0,72.0
37021003103,346.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,339.0,41.0,56.0,49.0,27.0,63.0,48.0,55.0
37021003105,518.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,505.0,125.0,93.0,29.0,96.0,68.0,36.0,58.0
37021003106,191.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,153.0,0.0,28.0,31.0,36.0,17.0,33.0,8.0
37021003107,967.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,948.0,37.0,99.0,75.0,39.0,179.0,189.0,330.0
37021003108,350.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,345.0,0.0,50.0,28.0,27.0,68.0,140.0,32.0
37021003201,275.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,266.0,35.0,0.0,72.0,0.0,78.0,49.0,32.0
37021003202,510.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,499.0,31.0,18.0,7.0,48.0,55.0,146.0,194.0
37021003203,1760.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1746.0,359.0,91.0,186.0,309.0,175.0,385.0,241.0
37021003204,802.0,51.0,0.0,32.0,0.0,19.0,0.0,0.0,0.0,751.0,114.0,118.0,14.0,218.0,58.0,99.0,130.0
37021003205,231.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,226.0,18.0,9.0,16.0,43.0,58.0,26.0,56.0
37023020100,822.0,54.0,0.0,39.0,0.0,0.0,15.0,0.0,0.0,768.0,34.0,252.0,63.0,70.0,69.0,122.0,158.0
37023020202,1078.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1068.0,144.0,58.0,130.0,176.0,140.0,74.0,346.0
37023020203,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,11.0,32.0,126.0,35.0,23.0,103.0,18.0
37023020204,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,17.0,79.0,23.0,0.0,107.0,157.0,84.0
37023020301,1195.0,32.0,0.0,0.0,5.0,6.0,0.0,0.0,21.0,1163.0,140.0,71.0,166.0,144.0,335.0,127.0,180.0
37023020303,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0,313.0,134.0,220.0,209.0,175.0,0.0,158.0
37023020304,492.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,71.0,0.0,0.0,104.0,98.0,184.0
37023020500,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,165.0,39.0,41.0,155.0,105.0,79.0,27.0
37023020600,1089.0,106.0,0.0,33.0,23.0,0.0,0.0,50.0,0.0,983.0,80.0,61.0,174.0,178.0,315.0,118.0,57.0
37023020801,1246.0,104.0,9.0,76.0,19.0,0.0,0.0,0.0,0.0,1142.0,171.0,93.0,106.0,151.0,83.0,198.0,340.0
37023020802,633.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,622.0,122.0,27.0,20.0,76.0,169.0,134.0,74.0
37023020901,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,116.0,25.0,126.0,74.0,61.0,42.0,232.0
37023020902,622.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,609.0,78.0,97.0,77.0,76.0,120.0,47.0,114.0
37023021000,1172.0,15.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,1157.0,132.0,44.0,269.0,113.0,173.0,198.0,228.0
37023021100,1515.0,128.0,0.0,13.0,12.0,103.0,0.0,0.0,0.0,1387.0,174.0,114.0,308.0,184.0,61.0,335.0,211.0
37023021201,770.0,31.0,0.0,11.0,7.0,0.0,0.0,0.0,13.0,739.0,31.0,144.0,116.0,56.0,55.0,110.0,227.0
37023021202,969.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,965.0,125.0,56.0,151.0,200.0,151.0,74.0,208.0
37023021203,757.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,749.0,127.0,103.0,85.0,90.0,107.0,81.0,156.0
37023021301,965.0,128.0,0.0,0.0,19.0,0.0,0.0,0.0,109.0,837.0,142.0,168.0,45.0,138.0,102.0,128.0,114.0
37023021302,598.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,580.0,6.0,79.0,107.0,83.0,83.0,100.0,122.0
37023021400,896.0,44.0,0.0,0.0,26.0,4.0,0.0,14.0,0.0,852.0,99.0,102.0,187.0,178.0,72.0,64.0,150.0
37025040501,2477.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2453.0,426.0,77.0,112.0,517.0,199.0,726.0,396.0
37025040502,1562.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1552.0,229.0,258.0,97.0,131.0,595.0,51.0,191.0
37025040600,1066.0,57.0,0.0,0.0,48.0,9.0,0.0,0.0,0.0,1009.0,128.0,349.0,149.0,72.0,109.0,16.0,186.0
37025040701,450.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,429.0,35.0,114.0,25.0,82.0,32.0,68.0,73.0
37025040703,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,100.0,25.0,101.0,71.0,242.0,147.0,50.0
37025040704,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,111.0,56.0,36.0,46.0,242.0,125.0,156.0
37025040705,652.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,638.0,57.0,64.0,132.0,174.0,107.0,55.0,49.0
37025040800,978.0,44.0,0.0,32.0,12.0,0.0,0.0,0.0,0.0,934.0,183.0,42.0,109.0,147.0,186.0,78.0,189.0
37025040900,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,24.0,68.0,37.0,76.0,46.0,84.0,48.0
37025041001,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,407.0,224.0,21.0,14.0,0.0,455.0,36.0
37025041002,961.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,928.0,0.0,54.0,257.0,263.0,189.0,120.0,45.0
37025041100,1535.0,58.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1477.0,128.0,0.0,500.0,181.0,190.0,220.0,258.0
37025041201,837.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,797.0,0.0,34.0,144.0,182.0,133.0,128.0,176.0
37025041202,1070.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1060.0,108.0,44.0,91.0,144.0,208.0,312.0,153.0
37025041301,1812.0,152.0,0.0,0.0,75.0,45.0,32.0,0.0,0.0,1660.0,153.0,291.0,161.0,166.0,298.0,226.0,365.0
37025041304,2538.0,150.0,0.0,22.0,60.0,68.0,0.0,0.0,0.0,2388.0,267.0,346.0,38.0,228.0,508.0,364.0,637.0
37025041305,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,95.0,57.0,106.0,78.0,65.0,141.0,38.0
37025041306,1642.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1590.0,172.0,115.0,102.0,105.0,371.0,267.0,458.0
37025041307,1928.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1881.0,316.0,40.0,128.0,165.0,207.0,646.0,379.0
37025041503,1355.0,45.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,1310.0,189.0,26.0,134.0,188.0,271.0,113.0,389.0
37025041504,1104.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1079.0,252.0,80.0,84.0,111.0,135.0,151.0,266.0
37025041505,2270.0,144.0,0.0,0.0,0.0,52.0,92.0,0.0,0.0,2126.0,484.0,130.0,118.0,215.0,252.0,327.0,600.0
37025041506,1300.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1232.0,158.0,214.0,203.0,141.0,102.0,89.0,325.0
37025041507,1004.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,994.0,165.0,93.0,172.0,97.0,82.0,82.0,303.0
37025041602,824.0,143.0,0.0,70.0,0.0,73.0,0.0,0.0,0.0,681.0,81.0,23.0,22.0,74.0,131.0,152.0,198.0
37025041603,1094.0,145.0,0.0,0.0,83.0,43.0,0.0,0.0,19.0,949.0,168.0,107.0,118.0,136.0,158.0,114.0,148.0
37025041604,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,193.0,37.0,41.0,10.0,229.0,50.0,175.0
37025041701,827.0,33.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,794.0,79.0,169.0,123.0,85.0,102.0,136.0,100.0
37025041702,869.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,856.0,139.0,132.0,158.0,61.0,34.0,107.0,225.0
37025041901,418.0,33.0,0.0,8.0,19.0,0.0,0.0,6.0,0.0,385.0,0.0,48.0,50.0,90.0,72.0,58.0,67.0
37025041902,1064.0,27.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,1037.0,104.0,162.0,129.0,188.0,130.0,88.0,236.0
37025042000,1738.0,153.0,18.0,0.0,0.0,13.0,112.0,10.0,0.0,1585.0,323.0,173.0,107.0,125.0,189.0,348.0,320.0
37025042101,928.0,33.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,895.0,97.0,32.0,168.0,129.0,106.0,261.0,102.0
37025042102,959.0,20.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,939.0,226.0,101.0,130.0,123.0,136.0,128.0,95.0
37025042201,685.0,111.0,0.0,0.0,46.0,52.0,13.0,0.0,0.0,574.0,42.0,16.0,195.0,27.0,168.0,59.0,67.0
37025042202,1111.0,93.0,0.0,17.0,0.0,51.0,25.0,0.0,0.0,1018.0,239.0,93.0,65.0,186.0,133.0,36.0,266.0
37025042300,927.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,914.0,77.0,105.0,226.0,123.0,110.0,165.0,108.0
37025042401,988.0,27.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,961.0,115.0,41.0,95.0,99.0,32.0,120.0,459.0
37025042402,1743.0,64.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1679.0,361.0,380.0,166.0,220.0,208.0,147.0,197.0
37025042501,1168.0,19.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1149.0,79.0,15.0,287.0,299.0,81.0,192.0,196.0
37025042502,549.0,82.0,0.0,31.0,0.0,51.0,0.0,0.0,0.0,467.0,41.0,63.0,138.0,34.0,33.0,81.0,77.0
37025042503,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,137.0,109.0,130.0,234.0,157.0,125.0,149.0
37025042504,338.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,333.0,37.0,20.0,19.0,59.0,80.0,32.0,86.0
37025042601,1297.0,51.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,1246.0,103.0,205.0,168.0,56.0,220.0,79.0,415.0
37025042602,1251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,169.0,112.0,195.0,195.0,56.0,209.0,315.0
37025042603,2671.0,83.0,0.0,0.0,0.0,60.0,23.0,0.0,0.0,2588.0,366.0,491.0,95.0,438.0,359.0,457.0,382.0
37025042604,1542.0,21.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,1521.0,272.0,307.0,258.0,44.0,93.0,181.0,366.0
37027030100,1239.0,57.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1182.0,161.0,148.0,118.0,246.0,117.0,33.0,359.0
37027030200,1119.0,112.0,0.0,28.0,66.0,0.0,0.0,0.0,18.0,1007.0,209.0,95.0,92.0,69.0,186.0,182.0,174.0
37027030300,668.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,648.0,136.0,34.0,145.0,48.0,80.0,88.0,117.0
37027030400,941.0,35.0,0.0,10.0,10.0,2.0,0.0,0.0,13.0,906.0,114.0,139.0,137.0,119.0,103.0,136.0,158.0
37027030500,1059.0,25.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,1034.0,259.0,67.0,171.0,85.0,159.0,153.0,140.0
37027030600,1107.0,61.0,0.0,0.0,56.0,0.0,0.0,5.0,0.0,1046.0,102.0,246.0,75.0,113.0,94.0,118.0,298.0
37027030700,1214.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1207.0,82.0,93.0,269.0,164.0,155.0,148.0,296.0
37027030801,442.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,418.0,31.0,20.0,8.0,132.0,4.0,108.0,115.0
37027030802,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,245.0,114.0,119.0,93.0,188.0,53.0,115.0
37027030900,1317.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1308.0,343.0,251.0,143.0,47.0,216.0,169.0,139.0
37027031000,410.0,30.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,380.0,45.0,62.0,77.0,30.0,73.0,0.0,93.0
37027031100,806.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,796.0,95.0,54.0,162.0,141.0,124.0,95.0,125.0
37027031201,724.0,22.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,702.0,101.0,35.0,67.0,81.0,164.0,85.0,169.0
37027031202,1106.0,51.0,0.0,0.0,25.0,26.0,0.0,0.0,0.0,1055.0,133.0,200.0,162.0,71.0,187.0,58.0,244.0
37027031301,969.0,43.0,0.0,0.0,6.0,20.0,0.0,17.0,0.0,926.0,188.0,85.0,82.0,113.0,81.0,123.0,254.0
37027031302,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,9.0,82.0,19.0,200.0,153.0,127.0,259.0
37027031401,769.0,23.0,0.0,8.0,12.0,0.0,3.0,0.0,0.0,746.0,100.0,74.0,65.0,186.0,25.0,102.0,194.0
37027031402,699.0,31.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,668.0,82.0,82.0,112.0,87.0,73.0,130.0,102.0
37027031403,598.0,23.0,0.0,4.0,0.0,8.0,0.0,11.0,0.0,575.0,152.0,82.0,66.0,51.0,110.0,34.0,80.0
37029950101,1366.0,88.0,0.0,3.0,0.0,26.0,59.0,0.0,0.0,1278.0,141.0,30.0,134.0,261.0,123.0,191.0,398.0
37029950102,1084.0,90.0,13.0,0.0,32.0,0.0,45.0,0.0,0.0,994.0,177.0,159.0,69.0,81.0,162.0,102.0,244.0
37031970101,137.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,130.0,0.0,7.0,57.0,0.0,22.0,2.0,42.0
37031970102,423.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,417.0,108.0,36.0,40.0,24.0,40.0,76.0,93.0
37031970103,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,50.0,13.0,54.0,35.0,76.0,35.0,81.0
37031970200,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,21.0,42.0,61.0,60.0,5.0,44.0,38.0
37031970301,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,85.0,0.0,22.0,242.0,90.0,187.0,102.0
37031970304,512.0,28.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,484.0,73.0,51.0,84.0,37.0,46.0,122.0,71.0
37031970305,411.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,400.0,91.0,62.0,62.0,48.0,36.0,17.0,84.0
37031970401,328.0,16.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,312.0,0.0,211.0,23.0,20.0,13.0,11.0,34.0
37031970402,289.0,37.0,0.0,17.0,9.0,0.0,0.0,11.0,0.0,252.0,36.0,18.0,74.0,58.0,41.0,0.0,25.0
37031970403,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,90.0,14.0,11.0,34.0,7.0,98.0,75.0
37031970501,652.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,581.0,19.0,205.0,54.0,70.0,104.0,75.0,54.0
37031970502,366.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,354.0,25.0,8.0,78.0,41.0,36.0,59.0,107.0
37031970503,409.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,379.0,11.0,20.0,84.0,37.0,63.0,114.0,50.0
37031970504,424.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,417.0,68.0,0.0,29.0,49.0,48.0,49.0,174.0
37031970601,206.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,37.0,21.0,0.0,13.0,10.0,39.0,72.0
37031970602,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,37.0,16.0,19.0,13.0,15.0,48.0
37031970603,380.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,366.0,79.0,62.0,27.0,68.0,81.0,29.0,20.0
37031970606,538.0,17.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,521.0,17.0,58.0,78.0,44.0,22.0,63.0,239.0
37031970701,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,39.0,11.0,11.0,64.0,14.0,57.0,50.0
37031970702,809.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,764.0,198.0,49.0,64.0,11.0,175.0,173.0,94.0
37031970703,969.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,953.0,190.0,84.0,105.0,162.0,178.0,111.0,123.0
37031970704,289.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,277.0,21.0,44.0,22.0,38.0,52.0,57.0,43.0
37031970801,565.0,32.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,533.0,61.0,70.0,0.0,46.0,176.0,109.0,71.0
37031970804,805.0,46.0,0.0,0.0,2.0,27.0,0.0,7.0,10.0,759.0,141.0,66.0,84.0,64.0,98.0,154.0,152.0
37031970805,376.0,34.0,0.0,16.0,9.0,9.0,0.0,0.0,0.0,342.0,40.0,12.0,69.0,12.0,44.0,17.0,148.0
37031970806,761.0,38.0,0.0,0.0,6.0,22.0,0.0,10.0,0.0,723.0,122.0,29.0,30.0,78.0,211.0,96.0,157.0
37031970903,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,4.0,0.0,7.0,18.0,17.0,13.0,35.0
37031970904,511.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,504.0,92.0,31.0,35.0,73.0,63.0,69.0,141.0
37031971003,140.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,136.0,10.0,11.0,12.0,26.0,23.0,23.0,31.0
37031971103,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,31.0,0.0,61.0,38.0,27.0,22.0,46.0
37031980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37031990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37031990200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37033930100,619.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,609.0,88.0,81.0,30.0,15.0,112.0,77.0,206.0
37033930200,807.0,43.0,6.0,0.0,12.0,25.0,0.0,0.0,0.0,764.0,28.0,119.0,57.0,145.0,51.0,154.0,210.0
37033930300,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,58.0,71.0,63.0,99.0,124.0,94.0,202.0
37033930400,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,121.0,79.0,13.0,75.0,58.0,48.0,48.0
37033930500,742.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,690.0,155.0,106.0,126.0,12.0,58.0,93.0,140.0
37033930600,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,115.0,145.0,224.0,114.0,83.0,180.0,126.0
37035010101,1075.0,104.0,41.0,0.0,0.0,0.0,18.0,45.0,0.0,971.0,95.0,107.0,156.0,259.0,26.0,77.0,251.0
37035010102,944.0,96.0,0.0,0.0,84.0,12.0,0.0,0.0,0.0,848.0,149.0,103.0,47.0,74.0,73.0,208.0,194.0
37035010201,1338.0,108.0,0.0,0.0,39.0,49.0,20.0,0.0,0.0,1230.0,197.0,103.0,197.0,225.0,193.0,28.0,287.0
37035010203,774.0,38.0,0.0,0.0,0.0,15.0,0.0,23.0,0.0,736.0,190.0,163.0,0.0,86.0,75.0,115.0,107.0
37035010204,1257.0,60.0,0.0,16.0,0.0,0.0,44.0,0.0,0.0,1197.0,121.0,307.0,189.0,86.0,26.0,336.0,132.0
37035010301,1036.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1003.0,124.0,129.0,139.0,132.0,30.0,148.0,301.0
37035010302,1455.0,68.0,0.0,0.0,0.0,43.0,0.0,0.0,25.0,1387.0,150.0,193.0,199.0,108.0,271.0,87.0,379.0
37035010303,1069.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,188.0,98.0,13.0,84.0,195.0,190.0,285.0
37035010304,957.0,63.0,0.0,0.0,0.0,46.0,17.0,0.0,0.0,894.0,247.0,19.0,139.0,62.0,151.0,154.0,122.0
37035010402,1992.0,37.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,1955.0,578.0,385.0,232.0,156.0,155.0,247.0,202.0
37035010403,1341.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1327.0,142.0,459.0,287.0,122.0,149.0,83.0,85.0
37035010404,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,14.0,24.0,178.0,106.0,57.0,49.0,121.0
37035010501,768.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,53.0,98.0,180.0,61.0,117.0,100.0,157.0
37035010502,813.0,48.0,0.0,32.0,9.0,0.0,0.0,7.0,0.0,765.0,202.0,49.0,57.0,130.0,114.0,171.0,42.0
37035010600,1408.0,47.0,0.0,20.0,18.0,9.0,0.0,0.0,0.0,1361.0,100.0,236.0,237.0,190.0,261.0,129.0,208.0
37035010700,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,65.0,6.0,164.0,51.0,151.0,48.0,38.0
37035010900,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,102.0,63.0,116.0,75.0,106.0,37.0,170.0
37035011000,539.0,39.0,0.0,0.0,27.0,0.0,12.0,0.0,0.0,500.0,16.0,50.0,92.0,71.0,99.0,84.0,88.0
37035011101,593.0,47.0,0.0,0.0,7.0,9.0,9.0,22.0,0.0,546.0,46.0,43.0,98.0,144.0,35.0,19.0,161.0
37035011102,1864.0,209.0,0.0,3.0,165.0,41.0,0.0,0.0,0.0,1655.0,132.0,144.0,375.0,380.0,199.0,211.0,214.0
37035011200,1231.0,114.0,0.0,33.0,0.0,36.0,45.0,0.0,0.0,1117.0,97.0,167.0,171.0,160.0,63.0,136.0,323.0
37035011300,1610.0,46.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,1564.0,288.0,90.0,63.0,73.0,330.0,397.0,323.0
37035011401,711.0,24.0,8.0,3.0,0.0,3.0,10.0,0.0,0.0,687.0,85.0,175.0,29.0,71.0,97.0,143.0,87.0
37035011402,681.0,44.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,637.0,113.0,54.0,51.0,128.0,71.0,70.0,150.0
37035011501,668.0,29.0,0.0,0.0,4.0,24.0,0.0,0.0,1.0,639.0,91.0,44.0,25.0,89.0,129.0,146.0,115.0
37035011503,812.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,776.0,113.0,127.0,112.0,39.0,103.0,96.0,186.0
37035011505,691.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,666.0,8.0,52.0,0.0,186.0,192.0,98.0,130.0
37035011506,590.0,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,528.0,20.0,77.0,51.0,25.0,118.0,16.0,221.0
37035011601,970.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,950.0,161.0,131.0,28.0,209.0,138.0,73.0,210.0
37035011602,1027.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1026.0,112.0,205.0,96.0,58.0,190.0,164.0,201.0
37035011701,1034.0,116.0,4.0,49.0,22.0,41.0,0.0,0.0,0.0,918.0,206.0,40.0,81.0,48.0,120.0,95.0,328.0
37035011702,1525.0,122.0,0.0,54.0,0.0,39.0,1.0,0.0,28.0,1403.0,195.0,41.0,345.0,54.0,178.0,359.0,231.0
37035011801,1551.0,27.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,1524.0,304.0,207.0,70.0,211.0,199.0,169.0,364.0
37035011802,1301.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1249.0,328.0,85.0,115.0,136.0,114.0,145.0,326.0
